"alpha","alpha_name","case_num","case_id","system","library","loss","policy","n_step","n_eff","mean_scaled_proxy","se_scaled_proxy","mean_scaled_mse","mean_scaled_fro_sq","mean_scaled_bures_sq"
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",23,2300,2.2624311611562,0.00653402328803643,0.473207251523336,1.89282900609334,1.14888637144642
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",24,2400,2.25828183543254,0.00152316743321301,0.443733270025881,1.77493308010352,1.10004823809913
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",25,2500,2.25925023912243,5.11424276061767e-05,0.358270726488234,1.43308290595294,1.08206592797755
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",26,2600,2.25803577566843,0.000476573740579633,0.355607664846742,1.42243065938697,0.887982709188417
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",27,2700,2.25925845776859,0.00203529792518453,0.362681859198889,1.45072743679556,0.905683167184757
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",28,2800,2.25736287994949,0.00100677674514227,0.290540765242133,1.16216306096853,0.851863089855254
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",29,2900,2.25662015766259,0.000637946389102195,0.380313434472457,1.52125373788983,1.25734552843392
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",30,3000,2.25459014577354,0.000556060446648798,0.365169280584114,1.46067712233646,1.15494432897945
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",31,3100,2.25676268701157,0.0010829555261247,0.269347726869881,1.07739090747952,0.879865592758389
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",32,3200,2.25546367874078,0.000185319127109063,0.244406555774889,0.977626223099555,0.847912101739823
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",33,3300,2.25387626327471,0.000796518920821887,0.342907085584227,1.37162834233691,1.02350223985961
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",34,3400,2.25433043640922,0.0020033549996048,0.317524726396344,1.27009890558538,1.07030572222386
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",35,3500,2.25572510030692,0.00120024735873869,0.303710563999683,1.21484225599873,1.08286046934136
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",36,3600,2.25526932849712,0.00283892349921078,0.26719375800261,1.06877503201044,1.1833244010182
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",37,3700,2.25607602442758,0.00249412701331519,0.272452477891774,1.0898099115671,1.24367159979739
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",38,3800,2.25518689527421,0.0020198535137097,0.149118946109063,0.596475784436251,0.676051898276664
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",39,3900,2.25485767672825,0.00126223875715969,0.27369240297015,1.0947696118806,0.872185177524964
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","exact",40,4000,2.25532764647767,0.00437923987181166,0.333419241602056,1.33367696640823,0.960766084386222
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",1,100,Inf,NA,10.1699988928926,40.6799955715706,30.583082045116
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",2,200,Inf,NA,17.4660957739332,69.8643830957329,50.4003912241723
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",3,300,2.91637283544264,0,0.443336508102593,1.77334603241037,1.51663348701732
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",4,400,2.46663403905863,0,0.228210767027431,0.912843068109722,0.880450625181073
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",5,500,2.4872398297731,0,0.197055832871165,0.788223331484662,0.761188088569786
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",6,600,2.43869530904338,0.0150107490009814,0.0970335665655002,0.388134266262001,0.284358276355579
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",7,700,2.39857605334919,0.0308704473596209,0.121053332699602,0.484213330798406,0.364651058233223
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",8,800,2.27947662312098,0,0.333757726770926,1.3350309070837,0.761330909953628
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",9,900,2.31831706814348,0,0.251267268688576,1.0050690747543,0.626583208380493
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",10,1000,2.30738165874434,0,0.2338291066556,0.935316426622402,0.670869043706612
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",11,1100,2.27987746893763,0,0.180791557324898,0.723166229299592,0.626280257361211
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",12,1200,2.26756266887241,0,0.495718209064596,1.98287283625838,2.04805424253283
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",13,1300,2.28155557060964,0.0185609400210263,0.65374452661608,2.61497810646432,2.5293295158203
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",14,1400,2.28569108255285,0.019988704638028,0.767970689286026,3.0718827571441,2.85219502401848
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",15,1500,2.28794964419107,0.00437254392699948,0.715801928424142,2.86320771369657,3.05635327163778
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",16,1600,2.29037759263318,0.0109009695121962,0.717811018717904,2.87124407487162,3.17542721392421
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",17,1700,2.28754890114045,0.00486943407941198,0.795377585822644,3.18151034329057,3.5758024608249
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",18,1800,2.29420616948235,0.0183174922819609,1.03689358571344,4.14757434285376,4.05999509091768
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",19,1900,2.28742140327862,0.00194673693738867,0.91228661452077,3.64914645808308,3.28594832024185
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",20,2000,2.30532314505905,0.000776618335991852,0.629564995156798,2.51825998062719,2.76554014668373
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",21,2100,2.30050456965874,0.00331030289261536,0.685889153970432,2.74355661588173,2.74116829566201
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",22,2200,2.29120887988022,0.0032776146171849,0.731359197955689,2.92543679182275,2.96040548220451
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",23,2300,2.27884540431869,0.00177876679878364,0.60513671911575,2.420546876463,2.94079634622361
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",24,2400,2.27946583462699,0.00783634459202265,0.730331737986184,2.92132695194474,3.42364234715111
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",25,2500,2.28018792620814,0.00123317205878282,0.834065763906722,3.33626305562689,3.13066746811197
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",26,2600,2.28239483738541,0.00580569405463249,0.856920301891265,3.42768120756506,3.09957666680607
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",27,2700,2.27486184307311,0.00175638626751073,0.754318788590588,3.01727515436235,2.66777190017816
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",28,2800,2.26812907032064,0.00477295201147099,0.934605475289313,3.73842190115725,2.8715284309234
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",29,2900,2.27665306197522,0.00531989253507126,0.772935720844586,3.09174288337834,2.6330613744392
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",30,3000,2.2720289678438,0.00325647296969489,0.691116491082423,2.76446596432969,2.27398866141604
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",31,3100,2.27166797536204,0.00668471098516732,0.555741722016086,2.22296688806434,2.12020070809135
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",32,3200,2.26744267439323,0.00690966468069121,0.577208949504372,2.30883579801749,2.00874740113335
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",33,3300,2.26399971924728,0.00532878027831019,0.563723505451085,2.25489402180434,2.04209595884466
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",34,3400,2.26727373444563,0.00453781749699877,0.574972058019232,2.29988823207693,2.09054579497077
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",35,3500,2.26959849031926,0.000716221514206028,0.572959600206048,2.29183840082419,2.17987717312812
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",36,3600,2.26631742549714,0.00131732502475357,0.607700799331886,2.43080319732755,2.3016251451951
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",37,3700,2.26606066507489,0.000991122536735167,0.696005615299538,2.78402246119815,2.70009302992821
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",38,3800,2.26709813292637,0.00224547402007613,0.761599846824648,3.04639938729859,2.752400441946
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",39,3900,2.26393985742505,0.00215777121216432,0.850383464247089,3.40153385698836,3.43499911682762
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","GI1",40,4000,2.26827981897808,0.00477343073934655,1.00907506273156,4.03630025092623,3.72582754610118
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",1,100,Inf,NA,10.1374997285861,40.5499989143446,30.5496015346169
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",2,200,Inf,NA,17.4184685835149,69.6738743340594,51.8134793371725
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",3,300,2.91637283544264,0,0.73702579142806,2.94810316571224,3.00819970815224
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",4,400,2.46663403905863,0,0.592108085007903,2.36843234003161,5.21411722885876
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",5,500,2.45829254882329,0,0.99046426844301,3.96185707377204,6.92556927452254
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",6,600,2.35630094369507,0,1.00679923263689,4.02719693054757,4.9316053644455
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",7,700,2.31277861058549,0,1.26051970086604,5.04207880346415,4.44768445381398
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",8,800,2.30984222162151,0,1.19173270091349,4.76693080365397,4.80308290652944
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",9,900,2.28882007159691,0,0.879836155223676,3.5193446208947,3.63267004485431
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",10,1000,2.27712874753168,0,1.12750404392942,4.51001617571767,3.86177929320153
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",11,1100,2.27567495561818,0,1.03592487365419,4.14369949461675,3.80163542283428
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",12,1200,2.26846858343212,0,0.813454289241516,3.25381715696606,2.73949273834315
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",13,1300,2.26406524262872,0,0.869159601771704,3.47663840708682,3.34959254020071
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",14,1400,2.26322410744632,0,1.37538239357478,5.50152957429911,4.7587561974455
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",15,1500,2.26011067437135,0,1.2316057890993,4.92642315639718,4.12422952494429
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",16,1600,2.25814771778624,0,1.15711155864946,4.62844623459785,3.88736362045954
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",17,1700,2.25761528348121,0,0.773163786596659,3.09265514638664,2.98031206827942
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",18,1800,2.25608235121482,0,0.67221852090289,2.68887408361156,2.55821790149862
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",19,1900,2.25512220958947,0,0.66682779108244,2.66731116432976,2.54702978389729
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",20,2000,2.25476523315182,0,0.490415154282166,1.96166061712867,2.21946891978209
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",21,2100,2.25394752142575,0,0.529356538393778,2.11742615357511,2.00886196289789
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",22,2200,2.25345559305431,0,0.531654287445248,2.12661714978099,1.98091164803023
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",23,2300,2.25320682131003,0,0.520188819697905,2.08075527879162,1.97924116047725
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",24,2400,2.25274871503773,0,0.667372393805301,2.66948957522121,2.56811173416462
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",25,2500,2.25249487643608,0,0.74041929310955,2.9616771724382,2.61037675601317
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",26,2600,2.25231689371574,0,0.831396614962678,3.32558645985071,2.86853333607044
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",27,2700,2.25205349601537,0,0.579349072963508,2.31739629185403,1.8572009072647
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",28,2800,2.25192801783209,0,0.526550062234462,2.10620024893785,2.37083158926761
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",29,2900,2.25179846291339,0,0.924159858240248,3.69663943296099,3.32012176808159
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",30,3000,2.25164630710169,0,0.981125568181486,3.92450227272594,3.72481992941398
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",31,3100,2.25159279206005,0,1.0710196471952,4.2840785887808,3.7873326288713
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",32,3200,2.2514975448831,0,1.23370880286228,4.93483521144914,4.15759273853809
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",33,3300,2.2514114865311,0,1.24442697288257,4.97770789153029,4.31743446167371
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",34,3400,2.25139926243033,0,1.40075619087115,5.60302476348461,4.10000241415305
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",35,3500,2.25132900900805,0,1.24671647104947,4.98686588419787,3.75653474257714
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",36,3600,2.25128334042778,0,1.2631436509095,5.05257460363802,3.64484721009477
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",37,3700,2.25129499058231,0,1.34979084821845,5.3991633928738,3.72638535827547
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",38,3800,2.25124336524115,0,1.59915164619256,6.39660658477022,4.32557023543596
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",39,3900,2.25093101841252,0,1.46277244975456,5.85108979901824,4.05964904740104
0.9,"Case II",5,"1q_L2_bures","1q","L2","bures","oracle_GI1",40,4000,2.25336501913305,0,1.54328350337736,6.17313401350942,3.98593448765538
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",1,100,Inf,NA,10.2099972502407,40.8399890009627,30.6243972826707
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",2,200,Inf,NA,18.4105383589803,73.6421534359211,50.564263061424
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",3,300,19.71,0,2.01387917491791,8.05551669967164,4.779866752377
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",4,400,20.28,0,2.52954881095254,10.1181952438102,6.11871357022524
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",5,500,18.771253370358,0,1.5670022140662,6.26800885626481,3.26123032896514
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",6,600,19.71,0,1.62416203833817,6.49664815335268,6.35631097909302
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",7,700,19.6958931081393,0,1.86951267834313,7.47805071337253,7.07361310681708
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",8,800,18.7570390477204,0,0.926302310791437,3.70520924316575,2.85188148103872
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",9,900,19.1334486207255,0,1.01764518788957,4.07058075155829,2.99601189321406
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",10,1000,19.2943383782151,0,0.950747699863912,3.80299079945565,2.47671880245159
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",11,1100,17.863604299364,0,0.683365447254115,2.73346178901646,2.18358883757899
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",12,1200,18.0967345571781,0,0.56162856961652,2.24651427846608,1.90433948703084
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",13,1300,18.084118907638,0,0.571412983155771,2.28565193262308,1.97195283829483
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",14,1400,18.1213314316266,0,0.761414057000505,3.04565622800202,2.62457945286625
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",15,1500,18.2875159693075,0,0.611510726606748,2.44604290642699,1.86294854629632
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",16,1600,18.3088900877101,0,0.530304639619109,2.12121855847643,1.77229071117502
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",17,1700,18.1852992250108,0,0.497669426714659,1.99067770685864,1.74281434014226
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",18,1800,18.256450201725,0,0.514724297433375,2.0588971897335,2.20070845812179
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",19,1900,18.2716430341126,0,0.612669055342809,2.45067622137124,2.38344550572992
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",20,2000,17.8619214709025,0,0.640290236053159,2.56116094421264,2.66543273503905
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",21,2100,18.0027227151437,0,0.613985138636818,2.45594055454727,2.65695931138278
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",22,2200,17.9806137223094,0,0.61361498780979,2.45445995123916,2.77083023948188
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",23,2300,18.036698218691,0,0.510856074049363,2.04342429619745,3.27106259619042
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",24,2400,18.0967345571781,0,0.472293615550407,1.88917446220163,2.73393609188552
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",25,2500,18.1136737995288,0,0.490937941513476,1.96375176605391,2.59140470458552
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",26,2600,18.073583749671,0,0.54848255327768,2.19393021311072,2.64119497009718
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",27,2700,18.0953266089999,0,0.573720330863592,2.29488132345437,2.72332030982761
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",28,2800,18.0915022949313,0,0.52564655422447,2.10258621689788,2.57856946621722
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",29,2900,17.8759318783214,0,0.490462345110549,1.9618493804422,2.05395479529498
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",30,3000,17.9754540665775,0,0.466133065170755,1.86453226068302,2.00784516903152
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",31,3100,17.9555390357001,0,0.460994615885454,1.84397846354181,2.03208186647049
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",32,3200,18.0047419643805,0,0.476330588105842,1.90532235242337,2.12847195329182
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",33,3300,18.0327019895178,0,0.284968603466859,1.13987441386744,1.1186797213484
0.9,"Case II",6,"1q_L2_observable","1q","L2","observable","uniform",34,3400,18.0461174382369,0,0.326414184164536,1.30565673665814,1.16103455415926
